Date,Commodity Indicator,Product Short Desc,Future/Option,Electronic Volume,Total Volume
10/1/2011,SFR,SFR HOUSE FUT,F,5,5.00
10/1/2011,CUS,CSI COMP FUT,F,4,4.00
10/1/2011,36E,EUR/USD VLTY3 F 36E F,F,3,3.00
10/1/2011,4B,WKBP-4B-C,O,3,3.00
10/1/2011,3S,WKSF-3S-P,O,2,2.00
10/1/2011,HA,HDD SLC F,F,1,1.00
10/1/2011,LC4,LC WK4 CALL LC4 O C,O,1,1.00
11/1/2011,ES,EMINI S&P FUT,F,"51,499,184",51592799.00
11/1/2011,ED,EURO DLR FUT,F,"38,532,678",39339980.00
11/1/2011,ED,EURO DLR PUT,O,"973,451",6897201.00
11/1/2011,EC,EURO FX FUT,F,"6,504,518",6638370.00
11/1/2011,NQ,EMINI NASD FUT,F,"5,805,451",5807220.00
11/1/2011,ED,EURO DLR CALL,O,"384,618",3664350.00
11/1/2011,AD,AUST DLR FUT,F,"2,629,168",2760673.00
11/1/2011,E3,3YR MIDCRV CALL E3 O C,O,"141,287",2592388.00
11/1/2011,BP,BRIT PND FUT,F,"1,917,027",2015537.00
11/1/2011,ES,EMINI S&P PUT,O,"1,861,087",1887097.00
11/1/2011,C1,CANADA DLR FUT,F,"1,581,169",1624906.00
11/1/2011,J1,JAPAN YEN FUT,F,"1,349,276",1425014.00
11/1/2011,ES,EMINI S&P CALL,O,"1,228,172",1246537.00
11/1/2011,E2,2YR MIDCRV CALL,O,"64,850",1179738.00
11/1/2011,48,LV CATTLE FUT,F,"884,329",1136057.00
11/1/2011,E0,1YR MIDCRV PUT,O,"46,712",1067949.00
11/1/2011,E0,1YR MIDCRV CALL,O,"36,308",975231.00
11/1/2011,LN,LEAN HOGS FUT,F,"653,171",857709.00
11/1/2011,MP,MEX PESO FUT,F,"661,695",774484.00
11/1/2011,N1,NIKKEI (YEN) F,F,"636,388",636528.00
11/1/2011,ME,E-400 MIDCAP F,F,"628,234",628695.00
11/1/2011,SP,S&P 500 PUT,O,3,503006.00
11/1/2011,E1,SWISS FRNC FUT,F,"472,465",489471.00
11/1/2011,E3,3YR MIDCRV PUT E3 O P,O,"19,897",459942.00
11/1/2011,E2,2YR MIDCRV PUT,O,"82,340",457180.00
11/1/2011,SP,S&P 500 FUT,F,"55,223",394719.00
11/1/2011,SP,S&P 500 CALL,O,17,315419.00
11/1/2011,EC,EURO FX PUT,O,"171,740",263577.00
11/1/2011,EW,EOM EMINI S&P P,O,"158,546",158546.00
11/1/2011,EC,EURO FX CALL,O,"114,789",152819.00
11/1/2011,M6E,MICRO EUR/USD F,F,"144,778",144816.00
11/1/2011,NE,NEW ZEALND FUT,F,"134,415",141819.00
11/1/2011,NK,NIKKEI ($) FUT,F,"140,639",140643.00
11/1/2011,E7,EMINI EURFX FUT,F,"115,030",116005.00
11/1/2011,48,LV CATTLE PUT,O,"41,211",115683.00
11/1/2011,48,LV CATTLE CALL,O,"54,094",108736.00
11/1/2011,62,FDR CATTLE FUT,F,"90,934",107009.00
11/1/2011,EW,EOM EMINI S&P C,O,"105,034",105034.00
11/1/2011,EW1,EOW1 MINI S&P P,O,"104,541",104541.00
11/1/2011,EW2,EOW2 MINI S&P C,O,"96,275",96275.00
11/1/2011,EW2,EOW2 MINI S&P P,O,"93,756",93756.00
11/1/2011,EW1,EOW1 MINI S&P C,O,"92,225",92225.00
11/1/2011,AD,AUST DLR PUT,O,"61,918",87751.00
11/1/2011,EW4,EOW4 MINI S&P C,O,"82,116",82116.00
11/1/2011,EW4,EOW4 MINI S&P P,O,"71,165",71165.00
11/1/2011,LN,LEAN HOGS PUT,O,"37,680",60421.00
11/1/2011,AD,AUST DLR CALL,O,"34,553",46542.00
11/1/2011,EV,EOM S&P 500 P,O,0,43287.00
11/1/2011,EV,EOM S&P 500 C,O,0,42562.00
11/1/2011,C1,CANADA DLR PUT,O,"37,500",39778.00
11/1/2011,LN,LEAN HOGS CALL,O,"22,636",34705.00
11/1/2011,J1,JAPAN YEN PUT,O,"25,151",34236.00
11/1/2011,EM,1-MTH EURODLR F,F,"31,204",31679.00
11/1/2011,ND,NASDAQ 100 FUT,F,"2,593",31144.00
11/1/2011,RU,RUS RUBLE FUT,F,"5,270",31119.00
11/1/2011,J1,JAPAN YEN CALL,O,"21,978",29415.00
11/1/2011,NQ,EMINI NASD PUT,O,"28,047",28047.00
11/1/2011,DA,MILK FUT,F,"25,202",25522.00
11/1/2011,M6A,MICRO AUD/USD F,F,"23,456",23519.00
11/1/2011,LB,LUMBER FUT,F,"19,153",22589.00
11/1/2011,M6B,MICRO GBP/USD F,F,"21,361",21366.00
11/1/2011,GI,GSCI FUT,F,"14,708",20897.00
11/1/2011,BP,BRIT PND PUT,O,"18,461",20781.00
11/1/2011,C1,CANADA DLR CALL,O,"18,848",20533.00
11/1/2011,NQ,EMINI NASD CALL,O,"20,062",20062.00
11/1/2011,RP,EC/BP CROSS RT,F,"18,144",19498.00
11/1/2011,BP,BRIT PND CALL,O,"16,960",19051.00
11/1/2011,EV1,EOW1 S&P 500 C,O,0,14631.00
11/1/2011,RY,EC/JY CROSS RT,F,"12,846",14571.00
11/1/2011,DA,MILK PUT,O,"2,542",13218.00
11/1/2011,RF,EC/SF CROSS RT,F,"10,434",12184.00
11/1/2011,DA,MILK CALL,O,"1,446",12162.00
11/1/2011,BR,BRAZIL RL FUT,F,"1,742",10408.00
11/1/2011,EV1,EOW1 S&P 500 P,O,0,8992.00
11/1/2011,EV2,EOW2 S&P 500 P,O,0,6785.00
11/1/2011,EV2,EOW2 S&P 500 C,O,0,6420.00
11/1/2011,62,FDR CATTLE CALL,O,"3,383",6330.00
11/1/2011,J7,EMINI J YEN FUT,F,"6,278",6280.00
11/1/2011,E4,4YR MIDCRV CALL,O,0,6211.00
11/1/2011,E1,SWISS FRNC PUT,O,"5,675",6012.00
11/1/2011,MD,S&P 400MID FUT,F,0,5453.00
11/1/2011,RA,S AFR RAND FUT,F,52,5294.00
11/1/2011,62,FDR CATTLE PUT,O,"3,114",4537.00
11/1/2011,E0T,TOMMI MDCRV P,O,0,3450.00
11/1/2011,XAE,S&P ENRGY F XAE F,F,"3,155",3298.00
11/1/2011,MJY,MICRO JPY/USD F MJY F,F,"3,011",3016.00
11/1/2011,E1,SWISS FRNC CALL,O,"2,683",2981.00
11/1/2011,XP,SP AFLEX PUT,O,0,2903.00
11/1/2011,E0T,TOMMI MDCRV C,O,0,2900.00
11/1/2011,MSF,MICRO CHF/USD F MSF F,F,"2,879",2879.00
11/1/2011,2X,WKEC-2X-P,O,"2,495",2723.00
11/1/2011,D0Z,H LND STP DEC P,O,0,2500.00
11/1/2011,CSC,CHEESE CSC FUT,F,"2,167",2311.00
11/1/2011,Z,POLISH (EC) F,F,0,2278.00
11/1/2011,YT,EURO FX P (EU),O,"2,078",2083.00
11/1/2011,M6J,MICRO USD/JPY F,F,"1,905",1905.00
11/1/2011,CB,BUTTER CS FUT,F,"1,538",1682.00
11/1/2011,YD,CAN DLR PUT EU,O,"1,676",1676.00
11/1/2011,3X,WKEC-3X-C,O,"1,658",1668.00
11/1/2011,2X,WKEC-2X-C,O,"1,438",1506.00
11/1/2011,2K,WK2 MDCRV PUT,O,0,1500.00
11/1/2011,H2X,H CHI STP NOV P,O,0,1450.00
11/1/2011,3X,WKEC-3X-P,O,"1,086",1416.00
11/1/2011,II,E-MICRO NIFTY F,F,"1,358",1358.00
11/1/2011,EB,3M EURIBOR FUT EB F,F,"1,357",1357.00
11/1/2011,YT,EURO FX C (EU),O,"1,220",1220.00
11/1/2011,XAB,S&P MATERL F XAB F,F,"1,218",1218.00
11/1/2011,MCD,MICRO CAD/USD F MCD F,F,"1,152",1185.00
11/1/2011,QN1,QN1 PUT,O,"1,152",1152.00
11/1/2011,XAU,S&P UTILITY F XAU F,F,442,1129.00
11/1/2011,YD,CAN DLR CALL EU,O,"1,128",1128.00
11/1/2011,EV4,EOW4 S&P 500 P,O,0,1117.00
11/1/2011,H2,HDD CHICAGO P,O,0,1100.00
11/1/2011,DY,DRY WHEY FUT,F,"1,079",1079.00
11/1/2011,3K,WK3 MDCRV PUT,O,0,1050.00
11/1/2011,BY,BP/JY CROSS RT,F,70,1043.00
11/1/2011,TRY,TURK LIRA(US) F,F,0,1020.00
11/1/2011,PZ,POLISH (US) F,F,0,986.00
11/1/2011,QN2,QN2 PUT,O,986,986.00
11/1/2011,H1,HDD ATLANTA P,O,0,975.00
11/1/2011,AJ,AD/JY CROSS RT,F,288,964.00
11/1/2011,4X,WKEC-4X-C,O,953,957.00
11/1/2011,E4,4YR MIDCRV PUT,O,0,880.00
11/1/2011,H1,HDD ATLANTA F,F,166,866.00
11/1/2011,QN4,QN4 PUT,O,861,861.00
11/1/2011,XAF,S&P FIN F XAF F,F,843,843.00
11/1/2011,M6C,MICRO USD/CAD F,F,832,832.00
11/1/2011,HQ,HDD MINN FUT,F,155,830.00
11/1/2011,H4X,H NYK STP NOV P,O,0,750.00
11/1/2011,H9,HDD DES MOIN F,F,0,750.00
11/1/2011,BF,BP/SF CROSS RT,F,36,724.00
11/1/2011,XAI,S&P INDUS F XAI F,F,492,707.00
11/1/2011,1X,WKEC-1X-C,O,615,705.00
11/1/2011,TRE,TURK LIRA(EC) F,F,0,671.00
11/1/2011,EV4,EOW4 S&P 500 C,O,0,629.00
11/1/2011,1X,WKEC-1X-P,O,500,609.00
11/1/2011,2K,WK2 MDCRV CALL,O,0,600.00
11/1/2011,H1,HDD ATLANTA C,O,0,600.00
11/1/2011,QN2,QN2 CALL,O,592,592.00
11/1/2011,SJ,SF/JY CROSS RT,F,12,592.00
11/1/2011,QN1,QN1 CALL,O,589,589.00
11/1/2011,H3,HDD CINCINNAT C,O,0,550.00
11/1/2011,UN,NOK,F,258,540.00
11/1/2011,H9,HDD DES MOIN P,O,0,500.00
11/1/2011,KRW,WON/USD FUT,F,0,498.00
11/1/2011,XAP,S&P STAPLES F XAP F,F,363,441.00
11/1/2011,SMC,E-600 SMLCAP F,F,436,436.00
11/1/2011,H4,HDD NEW YORK F,F,70,420.00
11/1/2011,LC2,LC WK2 PUT LC2 O P,O,412,412.00
11/1/2011,LB,LUMBER PUT,O,151,408.00
11/1/2011,3A,WKAD-3A-P,O,397,397.00
11/1/2011,XAV,S&P HEALTH F XAV F,F,389,389.00
11/1/2011,LB,LUMBER CALL,O,63,386.00
11/1/2011,CA,EC/AD CROSS RT,F,119,373.00
11/1/2011,QN4,QN4 CALL,O,362,362.00
11/1/2011,RMB,RMB/USD FUT,F,279,356.00
11/1/2011,4X,WKEC-4X-P,O,344,344.00
11/1/2011,CC,EC/CD CROSS RT,F,15,342.00
11/1/2011,XAY,S&P DISCRNY F XAY F,F,281,328.00
11/1/2011,XP,SP AFLEX CALL,O,0,320.00
11/1/2011,XAK,S&P TECH F XAK F,F,314,314.00
11/1/2011,DK,CLASS IV MILK,F,290,302.00
11/1/2011,D0,HDD LONDON FUT,F,300,300.00
11/1/2011,H2X,H CHI STP NOV F,F,0,300.00
11/1/2011,HQ,HDD MINNESOT C,O,0,300.00
11/1/2011,M6S,MICRO USD/CHF F,F,268,268.00
11/1/2011,H4X,H NYK STP NOV C,O,0,250.00
11/1/2011,H4X,H NYK STP NOV F,F,0,250.00
11/1/2011,HQ,HDD MINNESOT P,O,0,250.00
11/1/2011,YB,BRIT PND-C EU,O,33,243.00
11/1/2011,DK,CLASS IV CALL,O,0,232.00
11/1/2011,3S,WKSF-3S-C,O,0,202.00
11/1/2011,H2,HDD CHICAGO C,O,0,200.00
11/1/2011,H2,HDD CHICAGO F,F,0,200.00
11/1/2011,HX,HDD KNSCTY FUT,F,0,200.00
11/1/2011,SWZ,SSSF DEC ORD C,O,0,200.00
11/1/2011,CN,EC/NOK CROSS RT,F,0,180.00
11/1/2011,IS,SHEKEL FUTURE,F,0,177.00
11/1/2011,DK,CLASS IV PUT,O,0,166.00
11/1/2011,WP,WOOD PULP FUT,F,165,165.00
11/1/2011,H1X,H ATL STP NOV F,F,50,150.00
11/1/2011,H2X,H CHI STP NOV C,O,0,150.00
11/1/2011,HQX,H MIN STP NOV F,F,0,150.00
11/1/2011,SE,SEK,F,60,138.00
11/1/2011,1A,WKAD-1A-P,O,132,132.00
11/1/2011,YB,BRIT PND-P EU,O,120,120.00
11/1/2011,CB,BUTTER CS CALL,O,32,113.00
11/1/2011,3J,WKJY-3J-P,O,22,112.00
11/1/2011,FR,HUNGARY (US) F,F,1,107.00
11/1/2011,1K,WK1 MDCRV CALL,O,0,100.00
11/1/2011,D3,HDD BERLIN FUT,F,0,100.00
11/1/2011,H3,HDD CINCINNAT P,O,0,100.00
11/1/2011,XA,AUST DLR P EU,O,100,100.00
11/1/2011,4A,WKAD-4A-P,O,99,99.00
11/1/2011,AC,AD/CD CROSS RT,F,32,95.00
11/1/2011,DY,DRY WHEY CALL,O,0,88.00
11/1/2011,H3,HDD CINCINNAT F,F,6,81.00
11/1/2011,4A,WKAD-4A-C,O,80,80.00
11/1/2011,FGZ,SSSF DEC LGA C,O,0,80.00
11/1/2011,NF,CSH NFDM FUT,F,73,73.00
11/1/2011,CB,BUTTER CS PUT,O,0,69.00
11/1/2011,EMF,E-MINI NIFTY F,F,68,68.00
11/1/2011,JQ,MILK MIDI PUT,O,0,64.00
11/1/2011,XA,AUST DLR C EU,O,59,59.00
11/1/2011,YJ,JAPAN YEN C EU,O,58,58.00
11/1/2011,3C,WKCD-3C-C,O,54,54.00
11/1/2011,3S,WKSF-3S-P,O,0,54.00
11/1/2011,1C,WKCD-1C-C,O,51,51.00
11/1/2011,D7,HDD PRAGUE FUT,F,0,50.00
11/1/2011,H4,HDD NEW YORK P,O,0,50.00
11/1/2011,HKX,H DTR STP NOV F,F,50,50.00
11/1/2011,JQ,MILK MIDI CALL,O,0,50.00
11/1/2011,2S,WKSF-2S-P,O,9,45.00
11/1/2011,3A,WKAD-3A-C,O,45,45.00
11/1/2011,AN,AD/NE CROSS RT,F,26,41.00
11/1/2011,FG,SNOF LAGUARD C,O,0,40.00
11/1/2011,SBZ,SSSF DEC BOS C,O,0,40.00
11/1/2011,2A,WKAD-2A-P,O,39,39.00
11/1/2011,2A,WKAD-2A-C,O,38,38.00
11/1/2011,4J,WKJY-4J-P,O,9,31.00
11/1/2011,1S,WKSF-1S-C,O,0,30.00
11/1/2011,ME,E-400 MIDCAP C,O,29,29.00
11/1/2011,YS,SWISS FRNC-C EU,O,29,29.00
11/1/2011,SU,S&P VALUE FUT,F,27,27.00
11/1/2011,3B,WKBP-3B-P,O,24,24.00
11/1/2011,ME,E-400 MIDCAP P,O,24,24.00
11/1/2011,4J,WKJY-4J-C,O,20,20.00
11/1/2011,SEV,SEV FUT SEV F,F,20,20.00
11/1/2011,2B,WKBP-2B-C,O,19,19.00
11/1/2011,CY,CD/JY CROSS RT,F,0,18.00
11/1/2011,1A,WKAD-1A-C,O,14,14.00
11/1/2011,1B,WKBP-1B-P,O,14,14.00
11/1/2011,CZ,CZECK (US) FUT,F,0,13.00
11/1/2011,2B,WKBP-2B-P,O,11,11.00
11/1/2011,3J,WKJY-3J-C,O,11,11.00
11/1/2011,YS,SWISS FRNC-P EU,O,11,11.00
11/1/2011,SG,S&P GROWTH FUT,F,9,9.00
11/1/2011,YJ,JAPAN YEN P EU,O,9,9.00
11/1/2011,2J,WKJY-2J-P,O,8,8.00
11/1/2011,3B,WKBP-3B-C,O,8,8.00
11/1/2011,ND,NASDAQ 100 CALL,O,0,8.00
11/1/2011,ND,NASDAQ 100 PUT,O,0,7.00
11/1/2011,1J,WKJY-1J-P,O,5,5.00
11/1/2011,4B,WKBP-4B-P,O,5,5.00
11/1/2011,EY,EUROYEN FUT,F,5,5.00
11/1/2011,1C,WKCD-1C-P,O,4,4.00
11/1/2011,4C,WKCD-4C-P,O,3,3.00
11/1/2011,1B,WKBP-1B-C,O,2,2.00
11/1/2011,2C,WKCD-2C-P,O,2,2.00
11/1/2011,2J,WKJY-2J-C,O,2,2.00
11/1/2011,4B,WKBP-4B-C,O,2,2.00
11/1/2011,CSC,CHEESE CSC CALL,O,0,2.00
11/1/2011,CSC,CHEESE CSC PUT,O,0,2.00
11/1/2011,CUS,CSI COMP FUT,F,2,2.00
11/1/2011,2C,WKCD-2C-C,O,0,1.00
11/1/2011,2S,WKSF-2S-C,O,1,1.00
11/1/2011,3C,WKCD-3C-P,O,1,1.00
11/1/2011,4C,WKCD-4C-C,O,0,1.00
11/1/2011,V3,HDD CO SPRNGS F,F,1,1.00
12/1/2011,ES,EMINI S&P FUT,F,"45,816,162",45850194.00
12/1/2011,ED,EURO DLR FUT,F,"28,271,094",28821687.00
12/1/2011,EC,EURO FX FUT,F,"5,134,308",5338422.00
12/1/2011,NQ,EMINI NASD FUT,F,"4,825,594",4825594.00
12/1/2011,ED,EURO DLR PUT,O,"516,618",3493198.00
12/1/2011,ED,EURO DLR CALL,O,"253,291",2569768.00
12/1/2011,AD,AUST DLR FUT,F,"2,138,236",2300650.00
12/1/2011,BP,BRIT PND FUT,F,"1,890,165",2054384.00
12/1/2011,C1,CANADA DLR FUT,F,"1,413,676",1522282.00
12/1/2011,J1,JAPAN YEN FUT,F,"1,354,519",1510921.00
12/1/2011,ES,EMINI S&P PUT,O,"1,288,458",1288458.00
12/1/2011,E3,3YR MIDCRV CALL E3 O C,O,"61,739",1028986.00
12/1/2011,48,LV CATTLE FUT,F,"704,746",877350.00
12/1/2011,SP,S&P 500 FUT,F,"33,007",857769.00
12/1/2011,ES,EMINI S&P CALL,O,"813,045",813045.00
12/1/2011,ME,E-400 MIDCAP F,F,"753,661",755400.00
12/1/2011,MP,MEX PESO FUT,F,"604,521",727056.00
12/1/2011,E0,1YR MIDCRV CALL,O,"35,211",714358.00
12/1/2011,LN,LEAN HOGS FUT,F,"492,915",608359.00
12/1/2011,E2,2YR MIDCRV CALL,O,"19,516",603339.00
12/1/2011,E1,SWISS FRNC FUT,F,"534,907",561405.00
12/1/2011,E2,2YR MIDCRV PUT,O,"23,908",521883.00
12/1/2011,E0,1YR MIDCRV PUT,O,"35,192",471948.00
12/1/2011,N1,NIKKEI (YEN) F,F,"463,997",464321.00
12/1/2011,SP,S&P 500 PUT,O,10,393381.00
12/1/2011,E3,3YR MIDCRV PUT E3 O P,O,"6,775",242190.00
12/1/2011,EC,EURO FX PUT,O,"168,213",235570.00
12/1/2011,SP,S&P 500 CALL,O,20,212196.00
12/1/2011,EW,EOM EMINI S&P P,O,"167,245",167245.00
12/1/2011,NE,NEW ZEALND FUT,F,"114,797",133772.00
12/1/2011,NK,NIKKEI ($) FUT,F,"127,688",127700.00
12/1/2011,EW4,EOW4 MINI S&P P,O,"119,525",119525.00
12/1/2011,EW,EOM EMINI S&P C,O,"116,208",116208.00
12/1/2011,62,FDR CATTLE FUT,F,"91,664",114350.00
12/1/2011,EC,EURO FX CALL,O,"82,367",107189.00
12/1/2011,48,LV CATTLE CALL,O,"40,784",106819.00
12/1/2011,M6E,MICRO EUR/USD F,F,"102,791",102881.00
12/1/2011,EW2,EOW2 MINI S&P C,O,"93,301",93301.00
12/1/2011,E7,EMINI EURFX FUT,F,"84,076",84632.00
12/1/2011,48,LV CATTLE PUT,O,"32,476",84625.00
12/1/2011,EW2,EOW2 MINI S&P P,O,"82,945",82945.00
12/1/2011,RU,RUS RUBLE FUT,F,"5,467",60984.00
12/1/2011,EW1,EOW1 MINI S&P P,O,"59,913",59913.00
12/1/2011,EW4,EOW4 MINI S&P C,O,"50,703",50703.00
12/1/2011,LN,LEAN HOGS CALL,O,"25,568",49682.00
12/1/2011,EW1,EOW1 MINI S&P C,O,"48,277",48277.00
12/1/2011,EV,EOM S&P 500 P,O,0,46788.00
12/1/2011,AD,AUST DLR PUT,O,"38,889",46321.00
12/1/2011,LN,LEAN HOGS PUT,O,"29,838",42801.00
12/1/2011,RP,EC/BP CROSS RT,F,"38,056",41950.00
12/1/2011,AD,AUST DLR CALL,O,"28,505",35635.00
12/1/2011,LB,LUMBER FUT,F,"30,768",33968.00
12/1/2011,E4,4YR MIDCRV CALL,O,"1,750",33311.00
12/1/2011,EV,EOM S&P 500 C,O,0,32619.00
12/1/2011,ND,NASDAQ 100 FUT,F,"1,453",31693.00
12/1/2011,RY,EC/JY CROSS RT,F,"23,312",31199.00
12/1/2011,J1,JAPAN YEN PUT,O,"20,455",31184.00
12/1/2011,RF,EC/SF CROSS RT,F,"24,042",26158.00
12/1/2011,M6A,MICRO AUD/USD F,F,"25,716",25805.00
12/1/2011,DA,MILK FUT,F,"23,220",24175.00
12/1/2011,J1,JAPAN YEN CALL,O,"17,279",24121.00
12/1/2011,M6B,MICRO GBP/USD F,F,"24,027",24097.00
12/1/2011,C1,CANADA DLR PUT,O,"20,664",23215.00
12/1/2011,GI,GSCI FUT,F,"15,310",21900.00
12/1/2011,C1,CANADA DLR CALL,O,"15,221",17246.00
12/1/2011,BP,BRIT PND PUT,O,"14,243",16026.00
12/1/2011,NQ,EMINI NASD PUT,O,"15,933",15933.00
12/1/2011,RA,S AFR RAND FUT,F,"6,309",15742.00
12/1/2011,BP,BRIT PND CALL,O,"13,066",15487.00
12/1/2011,EV2,EOW2 S&P 500 C,O,0,15226.00
12/1/2011,NQ,EMINI NASD CALL,O,"13,878",13878.00
12/1/2011,DA,MILK PUT,O,"2,664",10550.00
12/1/2011,EM,1-MTH EURODLR F,F,"9,748",10016.00
12/1/2011,YP,SP EFLEX PUT,O,0,9200.00
12/1/2011,DA,MILK CALL,O,"1,543",8409.00
12/1/2011,E1,SWISS FRNC PUT,O,"6,327",8047.00
12/1/2011,E4,4YR MIDCRV PUT,O,"3,500",7850.00
12/1/2011,BR,BRAZIL RL FUT,F,185,7609.00
12/1/2011,MSF,MICRO CHF/USD F MSF F,F,"7,330",7370.00
12/1/2011,YP,SP EFLEX CALL,O,0,7240.00
12/1/2011,J7,EMINI J YEN FUT,F,"6,126",6567.00
12/1/2011,62,FDR CATTLE PUT,O,"4,472",6169.00
12/1/2011,QN4,QN4 PUT,O,"5,997",5997.00
12/1/2011,EV4,EOW4 S&P 500 C,O,0,5192.00
12/1/2011,EV2,EOW2 S&P 500 P,O,0,4569.00
12/1/2011,EV1,EOW1 S&P 500 C,O,0,4385.00
12/1/2011,62,FDR CATTLE CALL,O,"2,188",4304.00
12/1/2011,XP,SP AFLEX PUT,O,0,4130.00
12/1/2011,XAF,S&P FIN F XAF F,F,"1,778",4062.00
12/1/2011,BY,BP/JY CROSS RT,F,106,3945.00
12/1/2011,XAB,S&P MATERL F XAB F,F,"2,319",3372.00
12/1/2011,EV4,EOW4 S&P 500 P,O,0,3369.00
12/1/2011,QN2,QN2 CALL,O,"3,356",3356.00
12/1/2011,MJY,MICRO JPY/USD F MJY F,F,"3,265",3326.00
12/1/2011,E1,SWISS FRNC CALL,O,"3,055",3206.00
12/1/2011,QN5,QN5 PUT,O,"3,081",3081.00
12/1/2011,MD,S&P 400MID FUT,F,0,3050.00
12/1/2011,XAE,S&P ENRGY F XAE F,F,"2,516",2516.00
12/1/2011,EV1,EOW1 S&P 500 P,O,0,2514.00
12/1/2011,4X,WKEC-4X-P,O,"1,967",2479.00
12/1/2011,3X,WKEC-3X-P,O,"2,292",2422.00
12/1/2011,XAU,S&P UTILITY F XAU F,F,"1,326",2314.00
12/1/2011,PZ,POLISH (US) F,F,28,2300.00
12/1/2011,XAI,S&P INDUS F XAI F,F,"1,640",2212.00
12/1/2011,YT,EURO FX P (EU),O,"2,006",2181.00
12/1/2011,QN4,QN4 CALL,O,"2,110",2110.00
12/1/2011,MCD,MICRO CAD/USD F MCD F,F,"1,986",2103.00
12/1/2011,CSC,CHEESE CSC FUT,F,"1,920",2060.00
12/1/2011,5X,WKEC-5X-C,O,"1,831",1971.00
12/1/2011,CB,BUTTER CS FUT,F,"1,919",1952.00
12/1/2011,H1F,H ATL STP JAN P,O,0,1890.00
12/1/2011,UN,NOK,F,716,1886.00
12/1/2011,M6J,MICRO USD/JPY F,F,"1,748",1748.00
12/1/2011,YD,CAN DLR PUT EU,O,"1,719",1719.00
12/1/2011,YT,EURO FX C (EU),O,"1,514",1689.00
12/1/2011,3X,WKEC-3X-C,O,"1,492",1594.00
12/1/2011,TRE,TURK LIRA(EC) F,F,0,1552.00
12/1/2011,HQX,H MIN STP NOV P,O,0,1500.00
12/1/2011,DY,DRY WHEY FUT,F,"1,444",1462.00
12/1/2011,5X,WKEC-5X-P,O,"1,416",1416.00
12/1/2011,XAY,S&P DISCRNY F XAY F,F,"1,141",1191.00
12/1/2011,XAP,S&P STAPLES F XAP F,F,704,1150.00
12/1/2011,SJ,SF/JY CROSS RT,F,14,1104.00
12/1/2011,Z,POLISH (EC) F,F,0,1004.00
12/1/2011,H3F,H CIN STP JAN P,O,0,1000.00
12/1/2011,CC,EC/CD CROSS RT,F,43,928.00
12/1/2011,QN5,QN5 CALL,O,902,902.00
12/1/2011,EB,3M EURIBOR FUT EB F,F,901,901.00
12/1/2011,AJ,AD/JY CROSS RT,F,287,894.00
12/1/2011,TRY,TURK LIRA(US) F,F,0,880.00
12/1/2011,XA,AUST DLR P EU,O,835,835.00
12/1/2011,II,E-MICRO NIFTY F,F,824,824.00
12/1/2011,XAK,S&P TECH F XAK F,F,527,761.00
12/1/2011,CA,EC/AD CROSS RT,F,173,744.00
12/1/2011,HQ,HDD MINN FUT,F,168,743.00
12/1/2011,CN,EC/NOK CROSS RT,F,0,675.00
12/1/2011,1X,WKEC-1X-C,O,620,653.00
12/1/2011,RMB,RMB/USD FUT,F,499,653.00
12/1/2011,XAV,S&P HEALTH F XAV F,F,652,652.00
12/1/2011,4X,WKEC-4X-C,O,401,601.00
12/1/2011,BF,BP/SF CROSS RT,F,261,589.00
12/1/2011,H1,HDD ATLANTA P,O,0,550.00
12/1/2011,GA,GSCI ER FUTURES,F,255,543.00
12/1/2011,KRW,WON/USD FUT,F,0,538.00
12/1/2011,H1,HDD ATLANTA F,F,14,514.00
12/1/2011,EY,EUROYEN FUT,F,504,504.00
12/1/2011,2K,WK2 MDCRV PUT,O,0,500.00
12/1/2011,D4,HDD ESSEN FUT,F,0,500.00
12/1/2011,H2,HDD CHICAGO C,O,0,500.00
12/1/2011,M6C,MICRO USD/CAD F,F,482,482.00
12/1/2011,XP,SP AFLEX CALL,O,0,475.00
12/1/2011,SE,SEK,F,148,474.00
12/1/2011,5A,WKAD-5A-P,O,461,461.00
12/1/2011,M6S,MICRO USD/CHF F,F,445,445.00
12/1/2011,1X,WKEC-1X-P,O,408,408.00
12/1/2011,HQ,HDD MINNESOT C,O,0,400.00
12/1/2011,KE,EC/SEK CROSS RT,F,0,382.00
12/1/2011,CB,BUTTER CS CALL,O,0,368.00
12/1/2011,QN2,QN2 PUT,O,358,358.00
12/1/2011,SMC,E-600 SMLCAP F,F,338,338.00
12/1/2011,DY,DRY WHEY CALL,O,0,312.00
12/1/2011,LB,LUMBER CALL,O,137,311.00
12/1/2011,4C,WKCD-4C-C,O,302,302.00
12/1/2011,1C,WKCD-1C-C,O,300,301.00
12/1/2011,LB,LUMBER PUT,O,96,291.00
12/1/2011,DK,CLASS IV CALL,O,0,279.00
12/1/2011,DK,CLASS IV PUT,O,0,273.00
12/1/2011,H4X,H NYK STP NOV F,F,50,250.00
12/1/2011,3A,WKAD-3A-P,O,248,248.00
12/1/2011,IS,SHEKEL FUTURE,F,0,238.00
12/1/2011,DK,CLASS IV MILK,F,209,233.00
12/1/2011,YB,BRIT PND-P EU,O,79,229.00
12/1/2011,NF,CSH NFDM FUT,F,211,211.00
12/1/2011,CSC,CHEESE CSC CALL,O,0,204.00
12/1/2011,H2X,H CHI STP NOV F,F,50,200.00
12/1/2011,H4,HDD NEW YORK C,O,0,200.00
